state,zip,poverty_rate,median_income_household,percent_lower_education,percent_higher_education,percent_snap_participation,per_capita_income,num_food_access,num_grocery,num_food_pantries,num_fast_food,num_restaurants
MA,01604,0.1465773809523809,72911.0,0.4578497770819862,0.5421502229180138,0.2444709388971684,39996.0,61.0,1.0,0.0,19.0,36.0
MA,02745,0.1196674776966747,73154.0,0.5358241257546418,0.4641758742453582,0.2208661417322834,36353.0,3.0,1.0,0.0,1.0,0.0
MA,02543,0.0274656679151061,73611.0,0.0713359273670557,0.9286640726329444,0.047008547008547,89141.0,10.0,0.0,0.0,1.0,7.0
MA,01027,0.0872079836697663,73657.0,0.2980161973400698,0.7019838026599302,0.1333955223880597,45113.0,21.0,2.0,0.0,5.0,11.0
MA,02673,0.064363516338431,73846.0,0.3435036496350365,0.6564963503649635,0.1172178988326848,45153.0,7.0,0.0,0.0,2.0,4.0
MA,02163,0.3614718614718614,74028.0,0.008313539192399,0.9916864608076008,0.091044142614601,34889.0,0.0,0.0,0.0,0.0,0.0
MA,02646,0.1019771071800208,74276.0,0.1319763624425476,0.8680236375574524,0.0616509926854754,70539.0,11.0,0.0,0.0,3.0,5.0
MA,01238,0.0685121107266436,74469.0,0.3061868686868687,0.6938131313131313,0.0944300995942456,53252.0,7.0,0.0,0.0,3.0,3.0
MA,01344,0.0806153846153846,74550.0,0.4621993127147766,0.5378006872852233,0.1635036496350365,39145.0,1.0,0.0,0.0,1.0,0.0
MA,02780,0.1299636874780367,75054.0,0.4933448527228057,0.5066551472771943,0.2837863167760075,38044.0,11.0,0.0,0.0,4.0,6.0
MA,01060,0.1193735007760688,75077.0,0.1493454448303499,0.85065455516965,0.1841999732656062,50916.0,57.0,1.0,0.0,4.0,44.0
MA,02134,0.2137780513738877,75317.0,0.1275992438563327,0.8724007561436673,0.133663965162695,46466.0,109.0,4.0,2.0,10.0,77.0
MA,01012,0.0931818181818181,75526.0,0.3944636678200692,0.6055363321799307,0.0914634146341463,36078.0,0.0,0.0,0.0,0.0,0.0
MA,01515,0.0623809523809523,76382.0,0.4517114914425428,0.5482885085574573,0.1049723756906077,42386.0,1.0,0.0,0.0,0.0,1.0
MA,01235,0.0825538836925579,76699.0,0.4306981519507187,0.5693018480492813,0.1234798877455566,39720.0,1.0,0.0,0.0,0.0,1.0
MA,01370,0.1350986219940556,76715.0,0.2619377162629758,0.7380622837370242,0.1287302516091281,42281.0,8.0,0.0,0.0,1.0,3.0
MA,01074,0.4769452449567723,76859.0,0.7334669338677354,0.2665330661322645,0.5670995670995671,31189.0,0.0,0.0,0.0,0.0,0.0
MA,01852,0.1415518773605865,77058.0,0.4281291121603839,0.571870887839616,0.2221621986629752,39409.0,23.0,1.0,0.0,4.0,15.0
MA,02713,0.09375,78750.0,0.238095238095238,0.7619047619047619,0.091044142614601,95352.0,0.0,0.0,0.0,0.0,0.0
MA,01702,0.1468918882220351,78784.0,0.4368518805138523,0.5631481194861476,0.1813842482100238,43618.0,15.0,2.0,0.0,2.0,10.0
MA,02664,0.0844213321531312,78796.0,0.3410526315789474,0.6589473684210526,0.1219030914273185,54898.0,6.0,1.0,1.0,2.0,1.0
MA,02330,0.074357431445027,78955.0,0.4328323430036118,0.5671676569963882,0.1024936601859678,47112.0,1.0,0.0,0.0,1.0,0.0
MA,01056,0.0973692018593611,78981.0,0.4455877564311299,0.5544122435688701,0.1574923547400611,42015.0,6.0,1.0,0.0,2.0,2.0
MA,01562,0.0600836820083682,79086.0,0.4730519122671663,0.5269480877328336,0.1059396299902629,43794.0,7.0,2.0,0.0,1.0,4.0
MA,02124,0.1764426328392037,79168.0,0.4192146515598324,0.5807853484401676,0.329864411867714,39879.0,5.0,0.0,0.0,2.0,2.0
MA,01337,0.0636658556366585,79274.0,0.3931965982991496,0.6068034017008505,0.1317254174397031,42014.0,0.0,0.0,0.0,0.0,0.0
MA,01032,0.0991735537190082,79583.0,0.1970443349753694,0.8029556650246306,0.1052631578947368,43521.0,0.0,0.0,0.0,0.0,0.0
MA,02149,0.1438670981305521,79658.0,0.5509748819422313,0.4490251180577686,0.2033368091762252,35941.0,37.0,2.0,0.0,8.0,25.0
MA,01069,0.075705273181764,79725.0,0.4691804647279811,0.530819535272019,0.2487611496531219,44786.0,1.0,0.0,0.0,1.0,0.0
MA,01830,0.1442102860620815,79784.0,0.4223058317656544,0.5776941682343456,0.242743312464428,41855.0,25.0,2.0,1.0,5.0,14.0
MA,01257,0.1286995515695067,80227.0,0.2905331882480957,0.7094668117519043,0.0612052730696798,64916.0,2.0,0.0,0.0,0.0,1.0
MA,01355,0.1070366699702675,80327.0,0.255570117955439,0.744429882044561,0.037593984962406,40920.0,0.0,0.0,0.0,0.0,0.0
MA,01118,0.1492277863207862,80906.0,0.3981033665244191,0.6018966334755809,0.180639431616341,36847.0,3.0,1.0,0.0,1.0,1.0
MA,02151,0.1226165298339689,80948.0,0.5315632867933165,0.4684367132066834,0.1919825343738387,38785.0,31.0,2.0,0.0,9.0,15.0
MA,01535,0.0828065739570164,81010.0,0.494279176201373,0.505720823798627,0.1033210332103321,45296.0,1.0,1.0,0.0,0.0,0.0
MA,01832,0.106889663546277,81141.0,0.4290996085254458,0.5709003914745542,0.2590723850184359,40105.0,9.0,1.0,0.0,1.0,6.0
MA,01226,0.0787956438180653,81168.0,0.3508072971272803,0.6491927028727197,0.1741434122218297,48348.0,7.0,0.0,0.0,1.0,4.0
MA,01330,0.1175,81691.0,0.2393796358732299,0.76062036412677,0.0611510791366906,48898.0,0.0,0.0,0.0,0.0,0.0
MA,01453,0.0894812214163625,82098.0,0.4042505947660587,0.5957494052339413,0.1760524575710822,45076.0,15.0,3.0,0.0,4.0,6.0
MA,01340,0.0717321997874601,82578.0,0.3952654232424677,0.6047345767575323,0.1356350184956843,45338.0,0.0,0.0,0.0,0.0,0.0
MA,01223,0.0842762387826765,82773.0,0.3114203454894433,0.6885796545105566,0.1273938384679434,52353.0,0.0,0.0,0.0,0.0,0.0
MA,01230,0.0781778637022716,82871.0,0.2960868236013451,0.7039131763986548,0.0695509309967141,57712.0,20.0,4.0,0.0,1.0,10.0
MA,02122,0.1480829100442405,82945.0,0.4384945986758043,0.5615054013241956,0.2340866906867562,45583.0,13.0,0.0,0.0,5.0,6.0
MA,01085,0.0870992562195434,83821.0,0.3597526300824566,0.6402473699175434,0.1961360510191321,40828.0,35.0,4.0,0.0,6.0,19.0
MA,01037,0.0163043478260869,84022.0,0.3583535108958838,0.6416464891041163,0.091044142614601,53470.0,1.0,0.0,0.0,0.0,0.0
MA,01343,0.0933333333333333,84271.0,0.5100671140939598,0.4899328859060403,0.0864197530864197,42482.0,0.0,0.0,0.0,0.0,0.0
MA,01905,0.1339897420538355,84341.0,0.5216433092224232,0.4783566907775768,0.2958586416344561,34371.0,15.0,3.0,0.0,1.0,11.0
MA,01237,0.0354957160342717,84419.0,0.3325608342989571,0.6674391657010429,0.0473790322580645,43988.0,2.0,0.0,0.0,0.0,2.0
MA,01222,0.0690208667736757,84583.0,0.4298056155507559,0.5701943844492441,0.1594827586206896,39942.0,0.0,0.0,0.0,0.0,0.0
MA,01571,0.0731461086637298,85179.0,0.379991986109256,0.620008013890744,0.1605170387779083,37153.0,1.0,0.0,0.0,1.0,0.0
MA,01970,0.1375214587296432,85189.0,0.2880628796893593,0.7119371203106407,0.1941245116444264,49759.0,75.0,2.0,2.0,2.0,53.0
MA,01264,0.144927536231884,85313.0,0.1273885350318471,0.8726114649681529,0.1411764705882353,62546.0,0.0,0.0,0.0,0.0,0.0
MA,01255,0.0638540478905359,85417.0,0.4132730015082956,0.5867269984917044,0.0507462686567164,44330.0,0.0,0.0,0.0,0.0,0.0
MA,01475,0.1010470169893322,85638.0,0.387713588283157,0.612286411716843,0.1822751322751322,39454.0,12.0,0.0,0.0,5.0,5.0
MA,02350,0.0849056603773584,86023.0,0.4,0.6,0.091044142614601,40926.0,0.0,0.0,0.0,0.0,0.0
MA,01521,0.0889748549323017,86806.0,0.3593356819325616,0.6406643180674384,0.0859106529209622,49709.0,0.0,0.0,0.0,0.0,0.0
MA,01011,0.0918057663125948,87012.0,0.4817767653758542,0.5182232346241458,0.100896860986547,37729.0,1.0,0.0,0.0,0.0,0.0
MA,01080,0.0456245325355273,87188.0,0.515233949945593,0.484766050054407,0.1429990069513406,45701.0,0.0,0.0,0.0,0.0,0.0
MA,02571,0.0413726437892701,87302.0,0.3829182304105538,0.6170817695894462,0.184111221449851,52042.0,4.0,1.0,0.0,1.0,2.0
MA,01081,0.0451843043995243,87337.0,0.4457050243111831,0.5542949756888168,0.1548672566371681,44337.0,1.0,0.0,0.0,0.0,1.0
MA,02659,0.0545851528384279,87368.0,0.119047619047619,0.8809523809523809,0.0346715328467153,67395.0,0.0,0.0,0.0,0.0,0.0
MA,02302,0.1157494178451752,87560.0,0.5243748215232734,0.4756251784767266,0.2792617775619233,35814.0,7.0,0.0,0.0,3.0,4.0
MA,01062,0.1041780298898222,87800.0,0.2247520603436234,0.7752479396563766,0.1411290322580645,55855.0,9.0,1.0,0.0,0.0,5.0
MA,01930,0.1084988515065531,87898.0,0.3432640794459689,0.6567359205540311,0.1266312594840667,53072.0,36.0,2.0,0.0,5.0,23.0
MA,01851,0.160126820693119,87962.0,0.496005027381273,0.5039949726187269,0.2937019697906545,39517.0,12.0,1.0,0.0,1.0,7.0
MA,02135,0.1915259680675353,88208.0,0.1797139063254466,0.8202860936745534,0.1406605922551252,53089.0,72.0,2.0,1.0,12.0,36.0
MA,02540,0.1393540669856459,88266.0,0.1777142857142857,0.8222857142857143,0.1137855579868709,67890.0,18.0,1.0,0.0,3.0,13.0
MA,01436,0.0587739032620922,88421.0,0.4585045193097781,0.5414954806902219,0.1328125,33351.0,2.0,0.0,0.0,1.0,1.0
MA,01053,0.1104868913857678,88646.0,0.2819436112777445,0.7180563887222555,0.0619469026548672,45341.0,0.0,0.0,0.0,0.0,0.0
MA,02559,0.0153125,88698.0,0.2222685571309424,0.7777314428690576,0.1149584487534626,64091.0,4.0,1.0,0.0,2.0,1.0
MA,01588,0.0877328443200463,88735.0,0.3371850201865515,0.6628149798134484,0.1349425287356321,47571.0,5.0,1.0,0.0,0.0,2.0
MA,01243,0.0518518518518518,89063.0,0.3522727272727273,0.6477272727272727,0.0697674418604651,57977.0,0.0,0.0,0.0,0.0,0.0
MA,01367,0.1294820717131474,89375.0,0.3825665859564164,0.6174334140435835,0.1474654377880184,38386.0,0.0,0.0,0.0,0.0,0.0
MA,02532,0.0721891637958033,89411.0,0.2565631310702952,0.7434368689297047,0.1231367465975372,55792.0,22.0,1.0,1.0,8.0,10.0
MA,02539,0.0568248388986526,89710.0,0.2928694793979768,0.7071305206020232,0.1002400960384153,83786.0,15.0,1.0,0.0,2.0,8.0
MA,02670,0.0835820895522388,89875.0,0.1288515406162464,0.8711484593837535,0.0878661087866108,93841.0,2.0,0.0,0.0,1.0,0.0
MA,02645,0.0438661710037174,89898.0,0.2813683848008265,0.7186316151991735,0.0459532187952804,53249.0,11.0,2.0,0.0,4.0,5.0
MA,01354,0.0917957544463568,90000.0,0.3050605844618674,0.6949394155381325,0.1382978723404255,44305.0,0.0,0.0,0.0,0.0,0.0
MA,02118,0.2621900149302647,90142.0,0.2890518262136806,0.7109481737863194,0.2303842086711315,86276.0,39.0,3.0,2.0,3.0,21.0
MA,01057,0.1053729146221786,90436.0,0.4398526349511453,0.5601473650488548,0.1324426372349695,46484.0,1.0,0.0,0.0,0.0,0.0
MA,01008,0.0325998370008149,90625.0,0.4867424242424242,0.5132575757575758,0.0991452991452991,45348.0,3.0,0.0,0.0,2.0,1.0
MA,02743,0.0649722912287406,90683.0,0.4925965097831835,0.5074034902168165,0.085028179367802,47696.0,1.0,0.0,0.0,0.0,1.0
MA,01236,0.0295226130653266,91172.0,0.2005141388174807,0.7994858611825193,0.0646153846153846,61073.0,0.0,0.0,0.0,0.0,0.0
MA,02660,0.0784584676800245,91449.0,0.2932276657060518,0.7067723342939481,0.1228813559322034,50563.0,8.0,1.0,0.0,2.0,4.0
MA,01084,0.0967741935483871,91667.0,0.3522727272727273,0.6477272727272727,0.14,65396.0,0.0,0.0,0.0,0.0,0.0
MA,02189,0.0760525124490719,91842.0,0.2850854023595703,0.7149145976404296,0.1383060192985143,51511.0,12.0,0.0,1.0,7.0,4.0
MA,02346,0.0748028192649773,91914.0,0.4060694452235373,0.5939305547764626,0.1338301347488771,48381.0,2.0,0.0,0.0,2.0,0.0
MA,02128,0.1424042213550904,92079.0,0.4700584516282953,0.5299415483717046,0.1750950678245076,49564.0,132.0,1.0,0.0,46.0,68.0
MA,02169,0.1156428913197709,92080.0,0.2939537653388911,0.7060462346611088,0.1652019250889307,52459.0,51.0,4.0,2.0,14.0,28.0
MA,01128,0.0705190989226248,92125.0,0.343351548269581,0.656648451730419,0.1342882721575649,41121.0,0.0,0.0,0.0,0.0,0.0
MA,01030,0.0573534123678308,92485.0,0.3619645413500715,0.6380354586499284,0.1315525205864631,48298.0,3.0,0.0,0.0,0.0,3.0
MA,02719,0.072379584910586,92500.0,0.3904076350695568,0.6095923649304432,0.1084722222222222,57317.0,8.0,1.0,0.0,2.0,4.0
MA,01129,0.1184107617706866,92500.0,0.3336227479921858,0.6663772520078142,0.2029434546862897,44785.0,1.0,1.0,0.0,0.0,0.0
MA,01606,0.1035181764944366,92537.0,0.3368697030668862,0.6631302969331139,0.1564740143369175,45085.0,9.0,1.0,0.0,6.0,2.0
MA,01083,0.1209137455691217,92558.0,0.4226190476190476,0.5773809523809523,0.3420577617328519,39722.0,0.0,0.0,0.0,0.0,0.0
MA,01757,0.0927255801582552,92951.0,0.4229796237523573,0.5770203762476427,0.0675723049956178,45198.0,23.0,3.0,0.0,7.0,12.0
MA,01098,0.0285714285714285,93000.0,0.3278301886792453,0.6721698113207547,0.1028225806451613,53842.0,0.0,0.0,0.0,0.0,0.0
MA,01524,0.0475534114403859,93191.0,0.3646868500115554,0.6353131499884447,0.0686406460296096,40748.0,0.0,0.0,0.0,0.0,0.0
MA,01966,0.0503108283938123,93227.0,0.1705426356589147,0.8294573643410853,0.079987741342323,61065.0,7.0,0.0,0.0,0.0,4.0
MA,01341,0.032258064516129,93250.0,0.1701795472287275,0.8298204527712725,0.0371428571428571,53747.0,0.0,0.0,0.0,0.0,0.0
MA,02703,0.0917803733216897,93352.0,0.4150113769140889,0.584988623085911,0.1637867957449203,42233.0,29.0,1.0,0.0,12.0,11.0
MA,02631,0.0693059333131862,93427.0,0.2173500829580469,0.7826499170419531,0.0930084745762711,70682.0,3.0,1.0,0.0,1.0,0.0
MA,02568,0.0720988240883715,93615.0,0.3397306918433679,0.6602693081566321,0.1260096930533118,59312.0,21.0,0.0,0.0,3.0,10.0
MA,01075,0.0818462364148664,93646.0,0.2688976708988481,0.7311023291011519,0.0913607507590394,54140.0,9.0,1.0,0.0,2.0,5.0
MA,01510,0.0602850791159932,93849.0,0.3478967322621412,0.6521032677378589,0.110010505778178,45652.0,12.0,2.0,0.0,2.0,5.0
MA,02633,0.0854000431313349,94036.0,0.172958500669344,0.827041499330656,0.1029870708872046,88020.0,29.0,2.0,0.0,1.0,22.0
MA,01537,0.0403100775193798,94261.0,0.3126110124333925,0.6873889875666075,0.1183673469387755,39718.0,2.0,0.0,0.0,1.0,1.0
MA,01602,0.1326426143576723,94351.0,0.3064938084995058,0.6935061915004942,0.182475884244373,45170.0,26.0,1.0,0.0,4.0,12.0
MA,01378,0.0665844636251541,95000.0,0.3493635077793494,0.6506364922206507,0.1243386243386243,46555.0,0.0,0.0,0.0,0.0,0.0
MA,01752,0.0881310353257548,95047.0,0.3747440971748328,0.6252559028251672,0.143792419965163,46876.0,28.0,2.0,0.0,9.0,12.0
MA,01960,0.0699415905346712,95173.0,0.3917191941663577,0.6082808058336423,0.1197489352163192,51337.0,16.0,0.0,0.0,6.0,5.0
MA,02557,0.1325556733828208,95287.0,0.268041237113402,0.7319587628865979,0.091044142614601,59442.0,20.0,1.0,0.0,2.0,15.0
MA,02536,0.0709934283110279,95295.0,0.2641095890410959,0.7358904109589041,0.1176141450313339,58319.0,8.0,1.0,0.0,5.0,2.0
MA,02148,0.1351752867841882,95298.0,0.3615264635541229,0.6384735364458771,0.1736008206998746,47303.0,85.0,5.0,1.0,17.0,49.0
MA,02762,0.0689830853882209,95625.0,0.2919020715630885,0.7080979284369114,0.0980952380952381,51109.0,5.0,1.0,0.0,2.0,1.0
MA,02649,0.0512683933684,95852.0,0.2597467097094611,0.7402532902905389,0.0912009338975631,61411.0,34.0,3.0,0.0,9.0,17.0
MA,01068,0.0525316455696202,96207.0,0.314708299096138,0.6852917009038619,0.1328125,47978.0,0.0,0.0,0.0,0.0,0.0
MA,01050,0.1191268960414354,96328.0,0.3767123287671233,0.6232876712328768,0.0902845927379784,42932.0,5.0,1.0,0.0,0.0,3.0
MA,02136,0.1099307984985061,96862.0,0.3909315560880635,0.6090684439119365,0.2137067059690493,43272.0,3.0,0.0,0.0,0.0,3.0
MA,02062,0.0756482050950053,97110.0,0.2656534164718108,0.7343465835281892,0.1019625535754568,59668.0,45.0,4.0,0.0,6.0,28.0
MA,01005,0.0888888888888888,97390.0,0.4224471568919321,0.5775528431080679,0.1404028436018957,39385.0,1.0,0.0,0.0,0.0,1.0
MA,02747,0.0602840909090909,97665.0,0.4391499374954041,0.5608500625045959,0.1278907773753134,41603.0,21.0,2.0,0.0,5.0,10.0
MA,01026,0.0680335507921714,98438.0,0.2125,0.7875,0.0880361173814898,44751.0,0.0,0.0,0.0,0.0,0.0
MA,01267,0.1065088757396449,98750.0,0.1985575839531214,0.8014424160468785,0.0745227606461086,47760.0,15.0,0.0,1.0,2.0,9.0
MA,02653,0.103530534351145,98798.0,0.148964468934068,0.851035531065932,0.0752831445702864,68128.0,13.0,2.0,1.0,2.0,3.0
MA,01266,0.1029411764705882,98828.0,0.1675461741424802,0.8324538258575198,0.0462555066079295,93939.0,3.0,0.0,0.0,0.0,1.0
MA,01560,0.0438559322033898,98884.0,0.3323831242873432,0.6676168757126568,0.059846547314578,53899.0,1.0,0.0,0.0,0.0,1.0
MA,01504,0.0485542825968357,98986.0,0.3801203934811334,0.6198796065188665,0.0811287477954144,50874.0,2.0,0.0,0.0,0.0,2.0
MA,02190,0.056032852434214,99024.0,0.2317176271664083,0.7682823728335917,0.0693960859647016,56304.0,2.0,1.0,0.0,0.0,1.0
MA,01007,0.0825520833333333,99056.0,0.2504894109272112,0.7495105890727888,0.1037486389796235,46109.0,13.0,0.0,0.0,4.0,7.0
MA,01029,0.0265654648956356,99188.0,0.4326375711574952,0.5673624288425048,0.0885245901639344,67302.0,0.0,0.0,0.0,0.0,0.0
MA,01531,0.1300813008130081,99375.0,0.3412921348314606,0.6587078651685393,0.0473684210526315,46536.0,0.0,0.0,0.0,0.0,0.0
MA,01351,0.0740605618387449,99375.0,0.3198620009857072,0.6801379990142927,0.1653306613226453,38954.0,1.0,0.0,0.0,0.0,1.0
MA,01240,0.0739291150250054,99745.0,0.2950904392764857,0.7049095607235142,0.0476190476190476,62047.0,9.0,0.0,0.0,0.0,7.0
